codgeo,libgeo,ze2020,libze2020,ze_partie_reg,dep,reg
2109,La Bouteille,3217,Maubeuge,,2,32
2110,Braine,3221,Soissons,,2,32
2111,Brancourt-en-Laonnois,3214,Laon,,2,32
2112,Brancourt-le-Grand,3220,Saint-Quentin,,2,32
2114,Brasles,3209,Château-Thierry,,2,32
2115,Braye-en-Laonnois,3221,Soissons,,2,32
2116,Braye-en-Thiérache,3217,Maubeuge,,2,32
2117,Bray-Saint-Christophe,3220,Saint-Quentin,,2,32
2118,Braye,3221,Soissons,,2,32
2119,Brécy,3209,Château-Thierry,,2,32
2120,Brenelle,3221,Soissons,,2,32
2121,Breny,3209,Château-Thierry,,2,32
2122,Brie,3214,Laon,,2,32
2123,Brissay-Choigny,3220,Saint-Quentin,,2,32
2124,Brissy-Hamégicourt,3220,Saint-Quentin,,2,32
2125,Brumetz,3209,Château-Thierry,,2,32
2126,Brunehamel,3214,Laon,,2,32
2127,Bruyères-sur-Fère,3209,Château-Thierry,,2,32
2128,Bruyères-et-Montbérault,3214,Laon,,2,32
2129,Bruys,3221,Soissons,,2,32
2130,Bucilly,3217,Maubeuge,,2,32
2131,Bucy-le-Long,3221,Soissons,,2,32
2132,Bucy-lès-Cerny,3214,Laon,,2,32
2133,Bucy-lès-Pierrepont,3214,Laon,,2,32
2134,Buire,3217,Maubeuge,,2,32
2135,Buironfosse,3217,Maubeuge,,2,32
2136,Burelles,3217,Maubeuge,,2,32
2137,Bussiares,3209,Château-Thierry,,2,32
2138,Buzancy,3221,Soissons,,2,32
2139,Caillouël-Crépigny,3220,Saint-Quentin,,2,32
2140,Camelin,3221,Soissons,,2,32
2141,La Capelle,3217,Maubeuge,,2,32
2142,Castres,3220,Saint-Quentin,,2,32
2143,Le Catelet,3220,Saint-Quentin,,2,32
2144,Caulaincourt,3220,Saint-Quentin,,2,32
2145,Caumont,3220,Saint-Quentin,,2,32
2146,Celles-lès-Condé,3209,Château-Thierry,,2,32
2148,Celles-sur-Aisne,3221,Soissons,,2,32
2149,Cerizy,3220,Saint-Quentin,,2,32
2150,Cerny-en-Laonnois,3214,Laon,,2,32
2151,Cerny-lès-Bucy,3214,Laon,,2,32
2152,Cerseuil,3221,Soissons,,2,32
2153,Cessières-Suzy,3214,Laon,,2,32
2154,Chacrise,3221,Soissons,,2,32
2155,Chaillevois,3214,Laon,,2,32
2156,Chalandry,3214,Laon,,2,32
2157,Chambry,3214,Laon,,2,32
2158,Chamouille,3214,Laon,,2,32
2159,Champs,3221,Soissons,,2,32
2160,Chaourse,3214,Laon,,2,32
2162,La Chapelle-sur-Chézy,3209,Château-Thierry,,2,32
2163,Charly-sur-Marne,3209,Château-Thierry,,2,32
2164,Le Charmel,3209,Château-Thierry,,2,32
2165,Charmes,3220,Saint-Quentin,,2,32
2166,Chartèves,3209,Château-Thierry,,2,32
2167,Chassemy,3221,Soissons,,2,32
2168,Château-Thierry,3209,Château-Thierry,,2,32
2169,Châtillon-lès-Sons,3214,Laon,,2,32
2170,Châtillon-sur-Oise,3220,Saint-Quentin,,2,32
2171,Chaudardes,3214,Laon,,2,32
2172,Chaudun,3221,Soissons,,2,32
2173,Chauny,3220,Saint-Quentin,,2,32
2174,Chavignon,3214,Laon,,2,32
2175,Chavigny,3221,Soissons,,2,32
2176,Chavonne,3221,Soissons,,2,32
2177,Chérêt,3214,Laon,,2,32
2178,Chermizy-Ailles,3214,Laon,,2,32
2179,Chéry-Chartreuve,3221,Soissons,,2,32
2180,Chéry-lès-Pouilly,3214,Laon,,2,32
2181,Chéry-lès-Rozoy,3214,Laon,,2,32
2182,Chevennes,3214,Laon,,2,32
2183,Chevregny,3214,Laon,,2,32
2184,Chevresis-Monceau,3214,Laon,,2,32
2185,Chézy-en-Orxois,3209,Château-Thierry,,2,32
2186,Chézy-sur-Marne,3209,Château-Thierry,,2,32
2187,Chierry,3209,Château-Thierry,,2,32
2188,Chigny,3220,Saint-Quentin,,2,32
2189,Chivres-en-Laonnois,3214,Laon,,2,32
2190,Chivres-Val,3221,Soissons,,2,32
2191,Chivy-lès-Étouvelles,3214,Laon,,2,32
2192,Chouy,3221,Soissons,,2,32
2193,Cierges,3209,Château-Thierry,,2,32
2194,Cilly,3214,Laon,,2,32
2195,Ciry-Salsogne,3221,Soissons,,2,32
2196,Clacy-et-Thierret,3214,Laon,,2,32
2197,Clairfontaine,3217,Maubeuge,,2,32
2198,Clamecy,3221,Soissons,,2,32
2199,Clastres,3220,Saint-Quentin,,2,32
2200,Clermont-les-Fermes,3214,Laon,,2,32
2201,Cœuvres-et-Valsery,3221,Soissons,,2,32
2203,Coincy,3209,Château-Thierry,,2,32
2204,Coingt,3217,Maubeuge,,2,32
2205,Colligis-Crandelain,3214,Laon,,2,32
2206,Colonfay,3220,Saint-Quentin,,2,32
2207,Commenchon,3220,Saint-Quentin,,2,32
2208,Concevreux,3214,Laon,,2,32
2209,Condé-en-Brie,3209,Château-Thierry,,2,32
2210,Condé-sur-Aisne,3221,Soissons,,2,32
2211,Condé-sur-Suippe,3214,Laon,,2,32
2212,Condren,3220,Saint-Quentin,,2,32
2213,Connigis,3209,Château-Thierry,,2,32
2214,Contescourt,3220,Saint-Quentin,,2,32
2215,Corbeny,3214,Laon,,2,32
2216,Corcy,3221,Soissons,,2,32
2217,Coucy-le-Château-Auffrique,3221,Soissons,,2,32
2218,Coucy-lès-Eppes,3214,Laon,,2,32
2219,Coucy-la-Ville,3221,Soissons,,2,32
2220,Coulonges-Cohan,3209,Château-Thierry,,2,32
2221,Coupru,3209,Château-Thierry,,2,32
2222,Courbes,3214,Laon,,2,32
2223,Courboin,3209,Château-Thierry,,2,32
2224,Courcelles-sur-Vesle,3221,Soissons,,2,32
2225,Courchamps,3209,Château-Thierry,,2,32
2226,Courmelles,3221,Soissons,,2,32
2227,Courmont,3209,Château-Thierry,,2,32
2228,Courtemont-Varennes,3209,Château-Thierry,,2,32
2229,Courtrizy-et-Fussigny,3214,Laon,,2,32
2230,Couvrelles,3221,Soissons,,2,32
2231,Couvron-et-Aumencourt,3214,Laon,,2,32
2232,Coyolles,3221,Soissons,,2,32
2233,Cramaille,3209,Château-Thierry,,2,32
2234,Craonne,3214,Laon,,2,32
2235,Craonnelle,3214,Laon,,2,32
2236,Crécy-au-Mont,3221,Soissons,,2,32
2237,Crécy-sur-Serre,3214,Laon,,2,32
2238,Crépy,3214,Laon,,2,32
2239,Crézancy,3209,Château-Thierry,,2,32
2240,Croix-Fonsomme,3220,Saint-Quentin,,2,32
2241,La Croix-sur-Ourcq,3209,Château-Thierry,,2,32
2242,Crouttes-sur-Marne,3209,Château-Thierry,,2,32
2243,Crouy,3221,Soissons,,2,32
2244,Crupilly,3220,Saint-Quentin,,2,32
2245,Cuffies,3221,Soissons,,2,32
2246,Cugny,3220,Saint-Quentin,,2,32
2248,Cuirieux,3214,Laon,,2,32
2249,Cuiry-Housse,3221,Soissons,,2,32
2250,Cuiry-lès-Chaudardes,3214,Laon,,2,32
2251,Cuiry-lès-Iviers,3214,Laon,,2,32
2252,Cuissy-et-Geny,3214,Laon,,2,32
2253,Cuisy-en-Almont,3221,Soissons,,2,32
2254,Cutry,3221,Soissons,,2,32
2255,Cys-la-Commune,3221,Soissons,,2,32
2256,Dagny-Lambercy,3214,Laon,,2,32
2257,Dallon,3220,Saint-Quentin,,2,32
2258,Dammard,3221,Soissons,,2,32
2259,Dampleux,3221,Soissons,,2,32
2260,Danizy,3220,Saint-Quentin,,2,32
2261,Dercy,3214,Laon,,2,32
2262,Deuillet,3220,Saint-Quentin,,2,32
2263,Dhuizel,3221,Soissons,,2,32
2264,Dizy-le-Gros,3214,Laon,,2,32
2265,Dohis,3214,Laon,,2,32
2266,Dolignon,3214,Laon,,2,32
2267,Dommiers,3221,Soissons,,2,32
2268,Domptin,3209,Château-Thierry,,2,32
2269,Dorengt,3217,Maubeuge,,2,32
2270,Douchy,3220,Saint-Quentin,,2,32
2271,Dravegny,3209,Château-Thierry,,2,32
2272,Droizy,3221,Soissons,,2,32
2273,Dury,3220,Saint-Quentin,,2,32
2274,Ébouleau,3214,Laon,,2,32
2275,Effry,3217,Maubeuge,,2,32
2276,Englancourt,3220,Saint-Quentin,,2,32
2277,Épagny,3221,Soissons,,2,32
2278,Éparcy,3217,Maubeuge,,2,32
2279,Épaux-Bézu,3209,Château-Thierry,,2,32
2280,Épieds,3209,Château-Thierry,,2,32
2281,L'Épine-aux-Bois,3209,Château-Thierry,,2,32
2282,Eppes,3214,Laon,,2,32
2283,Erlon,3214,Laon,,2,32
2284,Erloy,3217,Maubeuge,,2,32
2286,Esquéhéries,3217,Maubeuge,,2,32
2287,Essigny-le-Grand,3220,Saint-Quentin,,2,32
2288,Essigny-le-Petit,3220,Saint-Quentin,,2,32
2289,Essises,3209,Château-Thierry,,2,32
2290,Essômes-sur-Marne,3209,Château-Thierry,,2,32
2291,Estrées,3220,Saint-Quentin,,2,32
2292,Étampes-sur-Marne,3209,Château-Thierry,,2,32
2293,Étaves-et-Bocquiaux,3220,Saint-Quentin,,2,32
2294,Étouvelles,3214,Laon,,2,32
2295,Étréaupont,3217,Maubeuge,,2,32
2296,Étreillers,3220,Saint-Quentin,,2,32
2297,Étrépilly,3209,Château-Thierry,,2,32
2298,Étreux,3220,Saint-Quentin,,2,32
2299,Évergnicourt,3214,Laon,,2,32
2302,Faverolles,3221,Soissons,,2,32
2303,Fayet,3220,Saint-Quentin,,2,32
2304,La Fère,3220,Saint-Quentin,,2,32
2305,Fère-en-Tardenois,3209,Château-Thierry,,2,32
2306,La Ferté-Chevresis,3214,Laon,,2,32
2307,La Ferté-Milon,3221,Soissons,,2,32
2308,Fesmy-le-Sart,3217,Maubeuge,,2,32
2309,Festieux,3214,Laon,,2,32
2310,Fieulaine,3220,Saint-Quentin,,2,32
2312,La Flamengrie,3217,Maubeuge,,2,32
2313,Flavigny-le-Grand-et-Beaurain,3220,Saint-Quentin,,2,32
2315,Flavy-le-Martel,3220,Saint-Quentin,,2,32
2316,Fleury,3221,Soissons,,2,32
2317,Fluquières,3220,Saint-Quentin,,2,32
2318,Folembray,3221,Soissons,,2,32
2319,Fonsomme,3220,Saint-Quentin,,2,32
2320,Fontaine-lès-Clercs,3220,Saint-Quentin,,2,32
2321,Fontaine-lès-Vervins,3217,Maubeuge,,2,32
2322,Fontaine-Notre-Dame,3220,Saint-Quentin,,2,32
2323,Fontaine-Uterte,3220,Saint-Quentin,,2,32
2324,Fontenelle,3217,Maubeuge,,2,32
2326,Fontenoy,3221,Soissons,,2,32
2327,Foreste,3220,Saint-Quentin,,2,32
2328,Fossoy,3209,Château-Thierry,,2,32
2329,Fourdrain,3214,Laon,,2,32
2330,Francilly-Selency,3220,Saint-Quentin,,2,32
2331,Franqueville,3217,Maubeuge,,2,32
2332,Fresnes-en-Tardenois,3209,Château-Thierry,,2,32
2333,Fresnes-sous-Coucy,3214,Laon,,2,32
2334,Fresnoy-le-Grand,3220,Saint-Quentin,,2,32
2335,Fressancourt,3214,Laon,,2,32
2336,Frières-Faillouël,3220,Saint-Quentin,,2,32
2337,Froidestrées,3217,Maubeuge,,2,32
2338,Froidmont-Cohartille,3214,Laon,,2,32
2339,Gandelu,3209,Château-Thierry,,2,32
2340,Gauchy,3220,Saint-Quentin,,2,32
2341,Gercy,3217,Maubeuge,,2,32
2342,Gergny,3217,Maubeuge,,2,32
2343,Germaine,3220,Saint-Quentin,,2,32
2345,Gibercourt,3220,Saint-Quentin,,2,32
2346,Gizy,3214,Laon,,2,32
2347,Gland,3209,Château-Thierry,,2,32
2349,Goudelancourt-lès-Berrieux,3214,Laon,,2,32
2350,Goudelancourt-lès-Pierrepont,3214,Laon,,2,32
2351,Goussancourt,3209,Château-Thierry,,2,32
2352,Gouy,3220,Saint-Quentin,,2,32
2353,Grandlup-et-Fay,3214,Laon,,2,32
2354,Grandrieux,3214,Laon,,2,32
2355,Gricourt,3220,Saint-Quentin,,2,32
2356,Grisolles,3209,Château-Thierry,,2,32
2357,Gronard,3217,Maubeuge,,2,32
2358,Grougis,3220,Saint-Quentin,,2,32
2359,Grugies,3220,Saint-Quentin,,2,32
2360,Villeneuve-sur-Aisne,3214,Laon,,2,32
2361,Guise,3220,Saint-Quentin,,2,32
2362,Guivry,3220,Saint-Quentin,,2,32
2363,Guny,3221,Soissons,,2,32
2364,Guyencourt,3214,Laon,,2,32
2366,Hannapes,3220,Saint-Quentin,,2,32
2367,Happencourt,3220,Saint-Quentin,,2,32
2368,Haramont,3221,Soissons,,2,32
2369,Harcigny,3217,Maubeuge,,2,32
2370,Hargicourt,3220,Saint-Quentin,,2,32
2371,Harly,3220,Saint-Quentin,,2,32
2372,Hartennes-et-Taux,3221,Soissons,,2,32
2373,Hary,3217,Maubeuge,,2,32
2374,Lehaucourt,3220,Saint-Quentin,,2,32
2375,Hautevesnes,3209,Château-Thierry,,2,32
2376,Hauteville,3220,Saint-Quentin,,2,32
2377,Haution,3220,Saint-Quentin,,2,32
2378,La Hérie,3217,Maubeuge,,2,32
2379,Le Hérie-la-Viéville,3220,Saint-Quentin,,2,32
2380,Hinacourt,3220,Saint-Quentin,,2,32
2381,Hirson,3217,Maubeuge,,2,32
2382,Holnon,3220,Saint-Quentin,,2,32
2383,Homblières,3220,Saint-Quentin,,2,32
2384,Houry,3217,Maubeuge,,2,32
2385,Housset,3220,Saint-Quentin,,2,32
2386,Iron,3220,Saint-Quentin,,2,32
2387,Itancourt,3220,Saint-Quentin,,2,32
2388,Iviers,3214,Laon,,2,32
2389,Jaulgonne,3209,Château-Thierry,,2,32
2390,Jeancourt,3220,Saint-Quentin,,2,32
2391,Jeantes,3217,Maubeuge,,2,32
2392,Joncourt,3220,Saint-Quentin,,2,32
2393,Jouaignes,3221,Soissons,,2,32
2395,Jumencourt,3221,Soissons,,2,32
2396,Jumigny,3214,Laon,,2,32
2397,Jussy,3220,Saint-Quentin,,2,32
2398,Juvigny,3221,Soissons,,2,32
2399,Juvincourt-et-Damary,3214,Laon,,2,32
2400,Laffaux,3221,Soissons,,2,32
2401,Laigny,3217,Maubeuge,,2,32
2402,Lanchy,3220,Saint-Quentin,,2,32
2403,Landifay-et-Bertaignemont,3220,Saint-Quentin,,2,32
2404,Landouzy-la-Cour,3217,Maubeuge,,2,32
2405,Landouzy-la-Ville,3217,Maubeuge,,2,32
2406,Landricourt,3221,Soissons,,2,32
2407,Laniscourt,3214,Laon,,2,32
2408,Laon,3214,Laon,,2,32
2409,Lappion,3214,Laon,,2,32
2410,Largny-sur-Automne,3221,Soissons,,2,32
2411,Latilly,3209,Château-Thierry,,2,32
2412,Launoy,3209,Château-Thierry,,2,32
2413,Laval-en-Laonnois,3214,Laon,,2,32
2414,Lavaqueresse,3220,Saint-Quentin,,2,32
2415,Laversine,3221,Soissons,,2,32
2416,Lemé,3217,Maubeuge,,2,32
2417,Lempire,3220,Saint-Quentin,,2,32
2418,Lerzy,3217,Maubeuge,,2,32
2419,Leschelle,3217,Maubeuge,,2,32
2420,Lesdins,3220,Saint-Quentin,,2,32
2421,Lesges,3221,Soissons,,2,32
2422,Lesquielles-Saint-Germain,3220,Saint-Quentin,,2,32
2423,Leuilly-sous-Coucy,3221,Soissons,,2,32
2424,Leury,3221,Soissons,,2,32
2425,Leuze,3217,Maubeuge,,2,32
2426,Levergies,3220,Saint-Quentin,,2,32
2427,Lhuys,3221,Soissons,,2,32
2428,Licy-Clignon,3209,Château-Thierry,,2,32
2429,Lierval,3214,Laon,,2,32
2430,Liesse-Notre-Dame,3214,Laon,,2,32
2431,Liez,3220,Saint-Quentin,,2,32
2432,Limé,3221,Soissons,,2,32
2433,Lislet,3214,Laon,,2,32
2435,Logny-lès-Aubenton,3217,Maubeuge,,2,32
2438,Longpont,3221,Soissons,,2,32
2439,Les Septvallons,3221,Soissons,,2,32
2440,Lor,3214,Laon,,2,32
2441,Louâtre,3221,Soissons,,2,32
2442,Loupeigne,3209,Château-Thierry,,2,32
2443,Lucy-le-Bocage,3209,Château-Thierry,,2,32
2444,Lugny,3214,Laon,,2,32
2445,Luzoir,3217,Maubeuge,,2,32
2446,Ly-Fontaine,3220,Saint-Quentin,,2,32
2447,Maast-et-Violaine,3221,Soissons,,2,32
2448,Mâchecourt,3214,Laon,,2,32
2449,Macogny,3221,Soissons,,2,32
2450,Macquigny,3220,Saint-Quentin,,2,32
2451,Magny-la-Fosse,3220,Saint-Quentin,,2,32
2452,Maissemy,3220,Saint-Quentin,,2,32
2453,Maizy,3214,Laon,,2,32
2454,La Malmaison,3214,Laon,,2,32
2455,Malzy,3220,Saint-Quentin,,2,32
2456,Manicamp,3220,Saint-Quentin,,2,32
2457,Marchais,3214,Laon,,2,32
2458,Dhuys et Morin-en-Brie,3209,Château-Thierry,,2,32
2459,Marcy,3220,Saint-Quentin,,2,32
2460,Marcy-sous-Marle,3214,Laon,,2,32
2461,Marest-Dampcourt,3220,Saint-Quentin,,2,32
2462,Mareuil-en-Dôle,3209,Château-Thierry,,2,32
2463,Marfontaine,3214,Laon,,2,32
2464,Margival,3221,Soissons,,2,32
2465,Marigny-en-Orxois,3209,Château-Thierry,,2,32
2466,Marizy-Sainte-Geneviève,3221,Soissons,,2,32
2467,Marizy-Saint-Mard,3221,Soissons,,2,32
2468,Marle,3214,Laon,,2,32
2469,Marly-Gomont,3220,Saint-Quentin,,2,32
2470,Martigny,3217,Maubeuge,,2,32
2471,Martigny-Courpierre,3214,Laon,,2,32
2472,Mauregny-en-Haye,3214,Laon,,2,32
2473,Mayot,3220,Saint-Quentin,,2,32
2474,Mennessis,3220,Saint-Quentin,,2,32
2476,Mennevret,3220,Saint-Quentin,,2,32
2477,Mercin-et-Vaux,3221,Soissons,,2,32
2478,Merlieux-et-Fouquerolles,3214,Laon,,2,32
2480,Mesbrecourt-Richecourt,3214,Laon,,2,32
2481,Mesnil-Saint-Laurent,3220,Saint-Quentin,,2,32
2482,Meurival,3214,Laon,,2,32
2483,Mézières-sur-Oise,3220,Saint-Quentin,,2,32
2484,Mézy-Moulins,3209,Château-Thierry,,2,32
2485,Missy-aux-Bois,3221,Soissons,,2,32
2486,Missy-lès-Pierrepont,3214,Laon,,2,32
2487,Missy-sur-Aisne,3221,Soissons,,2,32
2488,Molain,3220,Saint-Quentin,,2,32
2489,Molinchart,3214,Laon,,2,32
2490,Monampteuil,3214,Laon,,2,32
2491,Monceau-le-Neuf-et-Faucouzy,3214,Laon,,2,32
2492,Monceau-lès-Leups,3214,Laon,,2,32
2493,Monceau-le-Waast,3214,Laon,,2,32
2494,Monceau-sur-Oise,3220,Saint-Quentin,,2,32
2495,Mondrepuis,3217,Maubeuge,,2,32
2496,Monnes,3221,Soissons,,2,32
2497,Mons-en-Laonnois,3214,Laon,,2,32
2498,Montaigu,3214,Laon,,2,32
2499,Montbavin,3214,Laon,,2,32
2500,Montbrehain,3220,Saint-Quentin,,2,32
2501,Montchâlons,3214,Laon,,2,32
2502,Montcornet,3214,Laon,,2,32
2503,Mont-d'Origny,3220,Saint-Quentin,,2,32
2504,Montescourt-Lizerolles,3220,Saint-Quentin,,2,32
2505,Montfaucon,3209,Château-Thierry,,2,32
2506,Montgobert,3221,Soissons,,2,32
2507,Montgru-Saint-Hilaire,3209,Château-Thierry,,2,32
2508,Monthenault,3214,Laon,,2,32
2509,Monthiers,3209,Château-Thierry,,2,32
2510,Monthurel,3209,Château-Thierry,,2,32
2511,Montigny-en-Arrouaise,3220,Saint-Quentin,,2,32
2512,Montigny-l'Allier,3209,Château-Thierry,,2,32
2513,Montigny-le-Franc,3214,Laon,,2,32
2514,Montigny-Lengrain,3221,Soissons,,2,32
2515,Montigny-lès-Condé,3209,Château-Thierry,,2,32
2516,Montigny-sous-Marle,3214,Laon,,2,32
2517,Montigny-sur-Crécy,3214,Laon,,2,32
2518,Montlevon,3209,Château-Thierry,,2,32
2519,Montloué,3214,Laon,,2,32
2520,Mont-Notre-Dame,3221,Soissons,,2,32
2521,Montreuil-aux-Lions,3209,Château-Thierry,,2,32
2522,Mont-Saint-Jean,3214,Laon,,2,32
2523,Mont-Saint-Martin,3221,Soissons,,2,32
2524,Mont-Saint-Père,3209,Château-Thierry,,2,32
2525,Morcourt,3220,Saint-Quentin,,2,32
2526,Morgny-en-Thiérache,3214,Laon,,2,32
2527,Morsain,3221,Soissons,,2,32
2528,Mortefontaine,3221,Soissons,,2,32
2529,Mortiers,3214,Laon,,2,32
2530,Moulins,3214,Laon,,2,32
2531,Moussy-Verneuil,3214,Laon,,2,32
2532,Moÿ-de-l'Aisne,3220,Saint-Quentin,,2,32
2533,Muret-et-Crouttes,3221,Soissons,,2,32
2534,Muscourt,3214,Laon,,2,32
2535,Nampcelles-la-Cour,3217,Maubeuge,,2,32
2536,Nampteuil-sous-Muret,3221,Soissons,,2,32
2537,Nanteuil-la-Fosse,3221,Soissons,,2,32
2538,Nanteuil-Notre-Dame,3209,Château-Thierry,,2,32
2539,Nauroy,3220,Saint-Quentin,,2,32
2540,Nesles-la-Montagne,3209,Château-Thierry,,2,32
2541,Neufchâtel-sur-Aisne,3214,Laon,,2,32
2542,Neuflieux,3220,Saint-Quentin,,2,32
2543,Neuilly-Saint-Front,3209,Château-Thierry,,2,32
2544,Neuve-Maison,3217,Maubeuge,,2,32
2545,La Neuville-Bosmont,3214,Laon,,2,32
2546,La Neuville-en-Beine,3220,Saint-Quentin,,2,32
2547,La Neuville-Housset,3214,Laon,,2,32
2548,La Neuville-lès-Dorengt,3217,Maubeuge,,2,32
2549,Neuville-Saint-Amand,3220,Saint-Quentin,,2,32
2550,Neuville-sur-Ailette,3214,Laon,,2,32
2551,Neuville-sur-Margival,3221,Soissons,,2,32
2552,Neuvillette,3220,Saint-Quentin,,2,32
2553,Nizy-le-Comte,3214,Laon,,2,32
2554,Nogentel,3209,Château-Thierry,,2,32
2555,Nogent-l'Artaud,3209,Château-Thierry,,2,32
2556,Noircourt,3214,Laon,,2,32
2557,Noroy-sur-Ourcq,3221,Soissons,,2,32
2558,Le Nouvion-en-Thiérache,3217,Maubeuge,,2,32
2559,Nouvion-et-Catillon,3214,Laon,,2,32
2560,Nouvion-le-Comte,3220,Saint-Quentin,,2,32
2561,Nouvion-le-Vineux,3214,Laon,,2,32
2562,Nouvron-Vingré,3221,Soissons,,2,32
2563,Noyales,3220,Saint-Quentin,,2,32
2564,Bernoy-le-Château,3221,Soissons,,2,32
2565,Œuilly,3214,Laon,,2,32
2566,Ognes,3220,Saint-Quentin,,2,32
2567,Ohis,3217,Maubeuge,,2,32
2568,Oigny-en-Valois,3221,Soissons,,2,32
2569,Oisy,3220,Saint-Quentin,,2,32
2570,Ollezy,3220,Saint-Quentin,,2,32
2571,Omissy,3220,Saint-Quentin,,2,32
2572,Orainville,3214,Laon,,2,32
2573,Orgeval,3214,Laon,,2,32
2574,Origny-en-Thiérache,3217,Maubeuge,,2,32
2575,Origny-Sainte-Benoite,3220,Saint-Quentin,,2,32
2576,Osly-Courtil,3221,Soissons,,2,32
2577,Ostel,3221,Soissons,,2,32
2578,Oulches-la-Vallée-Foulon,3214,Laon,,2,32
2579,Oulchy-la-Ville,3209,Château-Thierry,,2,32
2580,Oulchy-le-Château,3209,Château-Thierry,,2,32
2581,Paars,3221,Soissons,,2,32
2582,Paissy,3214,Laon,,2,32
2583,Pancy-Courtecon,3214,Laon,,2,32
2584,Papleux,3217,Maubeuge,,2,32
2585,Parcy-et-Tigny,3221,Soissons,,2,32
2586,Parfondeval,3214,Laon,,2,32
2587,Parfondru,3214,Laon,,2,32
2588,Pargnan,3214,Laon,,2,32
2589,Pargny-et-Filain,3214,Laon,,2,32
2590,Pargny-la-Dhuys,3209,Château-Thierry,,2,32
2591,Pargny-les-Bois,3214,Laon,,2,32
2592,Parpeville,3220,Saint-Quentin,,2,32
2593,Pasly,3221,Soissons,,2,32
2594,Passy-en-Valois,3221,Soissons,,2,32
2595,Passy-sur-Marne,3209,Château-Thierry,,2,32
2596,Pavant,3209,Château-Thierry,,2,32
2598,Pernant,3221,Soissons,,2,32
2599,Pierremande,3220,Saint-Quentin,,2,32
2600,Pierrepont,3214,Laon,,2,32
2601,Pignicourt,3214,Laon,,2,32
2602,Pinon,3214,Laon,,2,32
2604,Pithon,3220,Saint-Quentin,,2,32
2605,Pleine-Selve,3220,Saint-Quentin,,2,32
2606,Le Plessier-Huleu,3209,Château-Thierry,,2,32
2607,Ploisy,3221,Soissons,,2,32
2608,Plomion,3217,Maubeuge,,2,32
2609,Ployart-et-Vaurseine,3214,Laon,,2,32
2610,Pommiers,3221,Soissons,,2,32
2612,Pont-Arcy,3221,Soissons,,2,32
2613,Pontavert,3214,Laon,,2,32
2614,Pontru,3220,Saint-Quentin,,2,32
2615,Pontruet,3220,Saint-Quentin,,2,32
2616,Pont-Saint-Mard,3221,Soissons,,2,32
2617,Pouilly-sur-Serre,3214,Laon,,2,32
2618,Prémont,3220,Saint-Quentin,,2,32
2619,Prémontré,3214,Laon,,2,32
2620,Presles-et-Boves,3221,Soissons,,2,32
2621,Presles-et-Thierny,3214,Laon,,2,32
2622,Priez,3209,Château-Thierry,,2,32
2623,Prisces,3217,Maubeuge,,2,32
2624,Proisy,3220,Saint-Quentin,,2,32
2625,Proix,3220,Saint-Quentin,,2,32
2626,Prouvais,3214,Laon,,2,32
2627,Proviseux-et-Plesnoy,3214,Laon,,2,32
2628,Puiseux-en-Retz,3221,Soissons,,2,32
2629,Puisieux-et-Clanlieu,3220,Saint-Quentin,,2,32
2631,Quierzy,3220,Saint-Quentin,,2,32
2632,Quincy-Basse,3214,Laon,,2,32
2633,Quincy-sous-le-Mont,3221,Soissons,,2,32
2634,Raillimont,3214,Laon,,2,32
2635,Ramicourt,3220,Saint-Quentin,,2,32
2636,Regny,3220,Saint-Quentin,,2,32
2637,Remaucourt,3220,Saint-Quentin,,2,32
2638,Remies,3214,Laon,,2,32
2639,Remigny,3220,Saint-Quentin,,2,32
2640,Renansart,3220,Saint-Quentin,,2,32
2641,Renneval,3214,Laon,,2,32
2642,Résigny,3214,Laon,,2,32
2643,Ressons-le-Long,3221,Soissons,,2,32
2644,Retheuil,3221,Soissons,,2,32
2645,Reuilly-Sauvigny,3209,Château-Thierry,,2,32
2647,Ribeauville,3220,Saint-Quentin,,2,32
2648,Ribemont,3220,Saint-Quentin,,2,32
2649,Rocourt-Saint-Martin,3209,Château-Thierry,,2,32
2650,Rocquigny,3217,Maubeuge,,2,32
2651,Rogécourt,3214,Laon,,2,32
2652,Rogny,3214,Laon,,2,32
2653,Romeny-sur-Marne,3209,Château-Thierry,,2,32
2654,Romery,3220,Saint-Quentin,,2,32
2655,Ronchères,3209,Château-Thierry,,2,32
2656,Roucy,3214,Laon,,2,32
2657,Rougeries,3217,Maubeuge,,2,32
2658,Roupy,3220,Saint-Quentin,,2,32
2659,Rouvroy,3220,Saint-Quentin,,2,32
2660,Rouvroy-sur-Serre,3214,Laon,,2,32
2661,Royaucourt-et-Chailvet,3214,Laon,,2,32
2662,Rozet-Saint-Albin,3209,Château-Thierry,,2,32
2663,Rozières-sur-Crise,3221,Soissons,,2,32
2664,Rozoy-Bellevalle,3209,Château-Thierry,,2,32
2665,Grand-Rozoy,3209,Château-Thierry,,2,32
2666,Rozoy-sur-Serre,3214,Laon,,2,32
2667,Saconin-et-Breuil,3221,Soissons,,2,32
2668,Sains-Richaumont,3220,Saint-Quentin,,2,32
2670,Saint-Algis,3217,Maubeuge,,2,32
2671,Saint-Aubin,3221,Soissons,,2,32
2672,Saint-Bandry,3221,Soissons,,2,32
2673,Saint-Christophe-à-Berry,3221,Soissons,,2,32
2674,Saint-Clément,3214,Laon,,2,32
2675,Sainte-Croix,3214,Laon,,2,32
