commune_id,territoire_id,territoire_libelle,territoire_libelle_complet,departement_id
39091,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39092,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39093,CLPE39001,DOLE,DOLE,39
39094,CLPE39001,DOLE,DOLE,39
39095,CLPE39001,DOLE,DOLE,39
39096,CLPE39001,DOLE,DOLE,39
39097,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39099,CLPE39001,DOLE,DOLE,39
39100,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39101,CLPE39001,DOLE,DOLE,39
39102,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39103,CLPE39001,DOLE,DOLE,39
39104,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39105,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39106,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39107,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39108,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39109,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39110,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39111,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39112,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39114,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39116,CLPE39001,DOLE,DOLE,39
39117,CLPE39001,DOLE,DOLE,39
39118,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39119,CLPE39001,DOLE,DOLE,39
39120,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39121,CLPE39001,DOLE,DOLE,39
39122,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39124,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39126,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39127,CLPE39001,DOLE,DOLE,39
39128,CLPE39001,DOLE,DOLE,39
39129,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39130,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39131,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39132,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39133,CLPE39001,DOLE,DOLE,39
39134,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39136,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39137,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39138,CLPE39001,DOLE,DOLE,39
39139,CLPE39001,DOLE,DOLE,39
39140,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39141,CLPE39001,DOLE,DOLE,39
39142,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39143,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39145,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39146,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39147,CLPE39001,DOLE,DOLE,39
39149,CLPE39001,DOLE,DOLE,39
39150,CLPE39001,DOLE,DOLE,39
39151,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39153,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39154,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39155,CLPE39001,DOLE,DOLE,39
39156,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39157,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39159,CLPE39001,DOLE,DOLE,39
39160,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39162,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39163,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39164,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39165,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39166,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39167,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39168,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39169,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39170,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39171,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39172,CLPE39001,DOLE,DOLE,39
39173,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39174,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39175,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39176,CLPE39001,DOLE,DOLE,39
39177,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39178,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39179,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39180,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39182,CLPE39001,DOLE,DOLE,39
39183,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39184,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39185,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39187,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39188,CLPE39001,DOLE,DOLE,39
39189,CLPE39001,DOLE,DOLE,39
39190,CLPE39001,DOLE,DOLE,39
39191,CLPE39001,DOLE,DOLE,39
39192,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39193,CLPE39001,DOLE,DOLE,39
39194,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39196,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39197,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39198,CLPE39001,DOLE,DOLE,39
39199,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39200,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39201,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39202,CLPE39001,DOLE,DOLE,39
39203,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39204,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39205,CLPE39001,DOLE,DOLE,39
39206,CLPE39001,DOLE,DOLE,39
39207,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39208,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39209,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39210,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39211,CLPE39001,DOLE,DOLE,39
39214,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39216,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39217,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39218,CLPE39001,DOLE,DOLE,39
39219,CLPE39001,DOLE,DOLE,39
39220,CLPE39001,DOLE,DOLE,39
39221,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39222,CLPE39001,DOLE,DOLE,39
39223,CLPE39001,DOLE,DOLE,39
39225,CLPE39001,DOLE,DOLE,39
39227,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39228,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39229,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39230,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39232,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39233,CLPE39001,DOLE,DOLE,39
39234,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39235,CLPE39001,DOLE,DOLE,39
39236,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39237,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39238,CLPE39001,DOLE,DOLE,39
39239,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39240,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39241,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39244,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39245,CLPE39001,DOLE,DOLE,39
39246,CLPE39001,DOLE,DOLE,39
39247,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39248,CLPE39001,DOLE,DOLE,39
39249,CLPE39001,DOLE,DOLE,39
39250,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39251,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39252,CLPE39001,DOLE,DOLE,39
39253,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39254,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39255,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39258,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39259,CLPE39001,DOLE,DOLE,39
39261,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39262,CLPE39001,DOLE,DOLE,39
39263,CLPE39001,DOLE,DOLE,39
39265,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39266,CLPE39001,DOLE,DOLE,39
39267,CLPE39001,DOLE,DOLE,39
39268,CLPE39001,DOLE,DOLE,39
39269,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39270,CLPE39001,DOLE,DOLE,39
39271,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39272,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39273,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39274,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39275,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39277,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39278,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39279,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39280,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39281,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39282,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39283,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39284,CLPE39001,DOLE,DOLE,39
39285,CLPE39001,DOLE,DOLE,39
39286,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39288,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39289,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39290,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39291,CLPE39001,DOLE,DOLE,39
39292,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39293,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39295,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39296,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39297,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39298,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39299,CLPE39001,DOLE,DOLE,39
39300,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39301,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39302,CLPE39001,DOLE,DOLE,39
39304,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39305,CLPE39001,DOLE,DOLE,39
39306,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39307,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39308,CLPE39001,DOLE,DOLE,39
39310,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39312,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39313,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39314,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39315,CLPE39001,DOLE,DOLE,39
39317,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39318,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39319,CLPE39001,DOLE,DOLE,39
39320,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39321,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39322,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39323,CLPE39001,DOLE,DOLE,39
39324,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39325,CLPE39001,DOLE,DOLE,39
39326,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39327,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39328,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39329,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39330,CLPE39001,DOLE,DOLE,39
39331,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39333,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39334,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39335,CLPE39001,DOLE,DOLE,39
39336,CLPE39001,DOLE,DOLE,39
39337,CLPE39001,DOLE,DOLE,39
39338,CLPE39001,DOLE,DOLE,39
39339,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39342,CLPE39001,DOLE,DOLE,39
39343,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39344,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39345,CLPE39001,DOLE,DOLE,39
39346,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39348,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39349,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39350,CLPE39001,DOLE,DOLE,39
39351,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39352,CLPE39001,DOLE,DOLE,39
39353,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39354,CLPE39001,DOLE,DOLE,39
39355,CLPE39001,DOLE,DOLE,39
39356,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39359,CLPE39001,DOLE,DOLE,39
39360,CLPE39001,DOLE,DOLE,39
39361,CLPE39001,DOLE,DOLE,39
39362,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39363,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39364,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39365,CLPE39001,DOLE,DOLE,39
39366,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39367,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39368,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39370,CLPE39001,DOLE,DOLE,39
39372,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39373,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39375,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39376,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39377,CLPE39001,DOLE,DOLE,39
39378,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39379,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39380,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39381,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39385,CLPE39001,DOLE,DOLE,39
39386,CLPE39001,DOLE,DOLE,39
39387,CLPE39001,DOLE,DOLE,39
39388,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39389,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39390,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39391,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39392,CLPE39001,DOLE,DOLE,39
39393,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39394,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39396,CLPE39001,DOLE,DOLE,39
39397,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39398,CLPE39001,DOLE,DOLE,39
39399,CLPE39001,DOLE,DOLE,39
39400,CLPE39001,DOLE,DOLE,39
39401,CLPE39001,DOLE,DOLE,39
39402,CLPE39001,DOLE,DOLE,39
39403,CLPE39001,DOLE,DOLE,39
39404,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39405,CLPE39001,DOLE,DOLE,39
39406,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39407,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39408,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39409,CLPE39001,DOLE,DOLE,39
39411,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39412,CLPE39001,DOLE,DOLE,39
39413,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39415,CLPE39001,DOLE,DOLE,39
39418,CLPE39001,DOLE,DOLE,39
39419,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39420,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39421,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39422,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39423,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39424,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39425,CLPE39001,DOLE,DOLE,39
39426,CLPE39001,DOLE,DOLE,39
39427,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39428,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39429,CLPE39001,DOLE,DOLE,39
39430,CLPE39001,DOLE,DOLE,39
39431,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39432,CLPE39001,DOLE,DOLE,39
39434,CLPE39001,DOLE,DOLE,39
39435,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39436,CLPE39001,DOLE,DOLE,39
39437,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39439,CLPE39001,DOLE,DOLE,39
39441,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39443,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39444,CLPE39001,DOLE,DOLE,39
39445,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39446,CLPE39001,DOLE,DOLE,39
39447,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39448,CLPE39001,DOLE,DOLE,39
39449,CLPE39001,DOLE,DOLE,39
39451,CLPE39001,DOLE,DOLE,39
39452,CLPE39001,DOLE,DOLE,39
39453,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39454,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39455,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39456,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39457,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39458,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39460,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39461,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39462,CLPE39001,DOLE,DOLE,39
39463,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39464,CLPE39001,DOLE,DOLE,39
39465,CLPE39001,DOLE,DOLE,39
39466,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39467,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39468,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39469,CLPE39001,DOLE,DOLE,39
39470,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39471,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39472,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39473,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39474,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39475,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39476,CLPE39001,DOLE,DOLE,39
39477,CLPE39001,DOLE,DOLE,39
39478,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39479,CLPE39001,DOLE,DOLE,39
39480,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39481,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39485,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39486,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39487,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39489,CLPE39001,DOLE,DOLE,39
39490,CLPE39001,DOLE,DOLE,39
39491,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39492,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39493,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39494,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39495,CLPE39001,DOLE,DOLE,39
39497,CLPE39001,DOLE,DOLE,39
39498,CLPE39001,DOLE,DOLE,39
39499,CLPE39001,DOLE,DOLE,39
39500,CLPE39001,DOLE,DOLE,39
39501,CLPE39001,DOLE,DOLE,39
39502,CLPE39001,DOLE,DOLE,39
39503,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39504,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39505,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39507,CLPE39001,DOLE,DOLE,39
39508,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39510,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39511,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39512,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39513,CLPE39001,DOLE,DOLE,39
39514,CLPE39001,DOLE,DOLE,39
39517,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39518,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39519,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39520,CLPE39001,DOLE,DOLE,39
39522,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39523,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39525,CLPE39001,DOLE,DOLE,39
39526,CLPE39001,DOLE,DOLE,39
39527,CLPE39001,DOLE,DOLE,39
39528,CLPE39001,DOLE,DOLE,39
39529,CLPE39001,DOLE,DOLE,39
39530,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39531,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39532,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39533,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39534,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39535,CLPE39001,DOLE,DOLE,39
39537,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39538,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39539,CLPE39001,DOLE,DOLE,39
39540,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39543,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39545,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39546,CLPE39001,DOLE,DOLE,39
39547,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39548,CLPE39001,DOLE,DOLE,39
39550,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39551,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39552,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39553,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39554,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39555,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39556,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39557,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39558,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39559,CLPE39001,DOLE,DOLE,39
39560,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39561,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39565,CLPE39001,DOLE,DOLE,39
39567,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39568,CLPE39001,DOLE,DOLE,39
39569,CLPE39001,DOLE,DOLE,39
39570,CLPE39001,DOLE,DOLE,39
39571,CLPE39001,DOLE,DOLE,39
39572,CLPE39001,DOLE,DOLE,39
39573,CLPE39001,DOLE,DOLE,39
39574,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39575,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39576,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39577,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39579,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39581,CLPE39001,DOLE,DOLE,39
39582,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39583,CLPE39002,LONS-LE-SAUNIER,LONS-LE-SAUNIER,39
39584,CLPE39001,DOLE,DOLE,39
39585,CLPE39003,SAINT-CLAUDE,SAINT-CLAUDE,39
39586,CLPE39001,DOLE,DOLE,39
40001,CLPE40001,CLPE EST LANDES,EST LANDES,40
40002,CLPE40001,CLPE EST LANDES,EST LANDES,40
40003,CLPE40003,CLPE SUD-OUEST LANDES,SUD-OUEST LANDES,40
40004,CLPE40003,CLPE SUD-OUEST LANDES,SUD-OUEST LANDES,40
40005,CLPE40001,CLPE EST LANDES,EST LANDES,40
40006,CLPE40002,CLPE NORD-OUEST LANDES,NORD-OUEST LANDES,40
