code_insee,libelle_commune,code_dept,code_region,code_epci,nature_epci,code_arrondissement,code_canton_ville,code_zone_emploi
2089,Billy-sur-Aisne,2,32,240200477,CA,24,217,3221
2090,Billy-sur-Ourcq,2,32,240200519,CC,24,221,3209
2091,Blanzy-lès-Fismes,2,32,240200501,CC,24,205,3221
2093,Blérancourt,2,32,200071769,CC,22,220,3221
2094,Blesmes,2,32,200072031,CA,21,202,3209
2095,Bohain-en-Vermandois,2,32,240200493,CC,23,201,3220
2096,Bois-lès-Pargny,2,32,240200469,CC,22,211,3214
2097,Boncourt,2,32,240200576,CC,22,206,3214
2098,Bonneil,2,32,200072031,CA,21,204,3209
2099,Bonnesvalyn,2,32,200072031,CA,21,221,3209
2100,Bony,2,32,240200493,CC,23,201,3220
2101,Bosmont-sur-Serre,2,32,240200469,CC,22,211,3214
2102,Bouconville-Vauclair,2,32,240200592,CC,22,206,3214
2103,Boué,2,32,240200444,CC,25,207,3220
2104,Bouffignereux,2,32,240200576,CC,22,206,3214
2105,Bouresches,2,32,200072031,CA,21,202,3209
2106,Bourg-et-Comin,2,32,240200592,CC,22,206,3214
2107,Bourguignon-sous-Coucy,2,32,200071769,CC,22,220,3221
2108,Bourguignon-sous-Montbavin,2,32,200071769,CC,22,209,3214
2109,La Bouteille,2,32,240200444,CC,25,219,3217
2110,Braine,2,32,240200501,CC,24,205,3221
2111,Brancourt-en-Laonnois,2,32,200071769,CC,22,209,3214
2112,Brancourt-le-Grand,2,32,240200493,CC,23,201,3220
2114,Brasles,2,32,200072031,CA,21,202,3209
2115,Braye-en-Laonnois,2,32,240200592,CC,22,206,3221
2116,Braye-en-Thiérache,2,32,240200444,CC,25,219,3217
2117,Bray-Saint-Christophe,2,32,200071892,CA,23,212,3220
2118,Braye,2,32,240200501,CC,24,205,3221
2119,Brécy,2,32,200072031,CA,21,202,3209
2120,Brenelle,2,32,240200501,CC,24,205,3221
2121,Breny,2,32,240200519,CC,24,221,3209
2122,Brie,2,32,200071785,CA,22,218,3214
2123,Brissay-Choigny,2,32,200040426,CC,23,212,3220
2124,Brissy-Hamégicourt,2,32,200040426,CC,23,212,3220
2125,Brumetz,2,32,200072031,CA,21,221,3209
2126,Brunehamel,2,32,240200634,CC,25,219,3214
2127,Bruyères-sur-Fère,2,32,200072031,CA,21,205,3209
2128,Bruyères-et-Montbérault,2,32,200043495,CA,22,210,3214
2129,Bruys,2,32,240200501,CC,24,205,3221
2130,Bucilly,2,32,240200600,CC,25,208,3217
2131,Bucy-le-Long,2,32,240200501,CC,24,205,3221
2132,Bucy-lès-Cerny,2,32,200043495,CA,22,209,3214
2133,Bucy-lès-Pierrepont,2,32,240200576,CC,22,206,3214
2134,Buire,2,32,240200600,CC,25,208,3217
2135,Buironfosse,2,32,240200444,CC,25,219,3217
2136,Burelles,2,32,240200444,CC,25,219,3217
2137,Bussiares,2,32,200072031,CA,21,221,3209
2138,Buzancy,2,32,240200519,CC,24,221,3221
2139,Caillouël-Crépigny,2,32,200071785,CA,22,203,3220
2140,Camelin,2,32,200071769,CC,22,220,3221
2141,La Capelle,2,32,240200444,CC,25,219,3217
2142,Castres,2,32,200071892,CA,23,215,3220
2143,Le Catelet,2,32,240200493,CC,23,201,3220
2144,Caulaincourt,2,32,240200493,CC,23,213,3220
2145,Caumont,2,32,200071785,CA,22,203,3220
2146,Celles-lès-Condé,2,32,200072031,CA,21,204,3209
2148,Celles-sur-Aisne,2,32,240200501,CC,24,205,3221
2149,Cerizy,2,32,200040426,CC,23,212,3220
2150,Cerny-en-Laonnois,2,32,200043495,CA,22,210,3214
2151,Cerny-lès-Bucy,2,32,200043495,CA,22,209,3214
2152,Cerseuil,2,32,240200501,CC,24,205,3221
2153,Cessières-Suzy,2,32,200043495,CA,22,209,3214
2154,Chacrise,2,32,240200519,CC,24,221,3221
2155,Chaillevois,2,32,200071769,CC,22,209,3214
2156,Chalandry,2,32,240200469,CC,22,211,3214
2157,Chambry,2,32,200043495,CA,22,209,3214
2158,Chamouille,2,32,200043495,CA,22,210,3214
2159,Champs,2,32,200071769,CC,22,220,3221
2160,Chaourse,2,32,240200634,CC,25,219,3214
2162,La Chapelle-sur-Chézy,2,32,240200584,CC,21,204,3209
2163,Charly-sur-Marne,2,32,240200584,CC,21,204,3209
2164,Le Charmel,2,32,200072031,CA,21,205,3209
2165,Charmes,2,32,200071785,CA,22,218,3220
2166,Chartèves,2,32,200072031,CA,21,204,3209
2167,Chassemy,2,32,240200501,CC,24,205,3221
2168,Château-Thierry,2,32,200072031,CA,21,202,3209
2169,Châtillon-lès-Sons,2,32,240200469,CC,22,211,3214
2170,Châtillon-sur-Oise,2,32,200040426,CC,23,212,3220
2171,Chaudardes,2,32,240200576,CC,22,206,3214
2172,Chaudun,2,32,240200519,CC,24,221,3221
2173,Chauny,2,32,200071785,CA,22,203,3220
2174,Chavignon,2,32,240200501,CC,24,205,3214
2175,Chavigny,2,32,240200477,CA,24,216,3221
2176,Chavonne,2,32,240200501,CC,24,205,3221
2177,Chérêt,2,32,200043495,CA,22,210,3214
2178,Chermizy-Ailles,2,32,240200592,CC,22,206,3214
2179,Chéry-Chartreuve,2,32,240200501,CC,24,205,3221
2180,Chéry-lès-Pouilly,2,32,240200469,CC,22,211,3214
2181,Chéry-lès-Rozoy,2,32,240200634,CC,25,219,3214
2182,Chevennes,2,32,240200444,CC,25,211,3214
2183,Chevregny,2,32,240200592,CC,22,206,3214
2184,Chevresis-Monceau,2,32,200040426,CC,23,212,3214
2185,Chézy-en-Orxois,2,32,200072031,CA,21,221,3209
2186,Chézy-sur-Marne,2,32,240200584,CC,21,204,3209
2187,Chierry,2,32,200072031,CA,21,202,3209
2188,Chigny,2,32,200071983,CC,25,207,3220
2189,Chivres-en-Laonnois,2,32,240200576,CC,22,206,3214
2190,Chivres-Val,2,32,240200501,CC,24,205,3221
2191,Chivy-lès-Étouvelles,2,32,200043495,CA,22,210,3214
2192,Chouy,2,32,200071991,CC,24,221,3221
2193,Cierges,2,32,200072031,CA,21,205,3209
2194,Cilly,2,32,240200469,CC,22,211,3214
2195,Ciry-Salsogne,2,32,240200501,CC,24,205,3221
2196,Clacy-et-Thierret,2,32,200043495,CA,22,209,3214
2197,Clairfontaine,2,32,240200444,CC,25,219,3217
2198,Clamecy,2,32,240200501,CC,24,205,3221
2199,Clastres,2,32,200071892,CA,23,212,3220
2200,Clermont-les-Fermes,2,32,240200634,CC,25,219,3214
2201,Cœuvres-et-Valsery,2,32,200071991,CC,24,220,3221
2203,Coincy,2,32,200072031,CA,21,202,3209
2204,Coingt,2,32,240200600,CC,25,208,3217
2205,Colligis-Crandelain,2,32,200043495,CA,22,210,3214
2206,Colonfay,2,32,240200444,CC,25,211,3220
2207,Commenchon,2,32,200071785,CA,22,203,3220
2208,Concevreux,2,32,240200576,CC,22,206,3214
2209,Condé-en-Brie,2,32,200072031,CA,21,204,3209
2210,Condé-sur-Aisne,2,32,240200501,CC,24,205,3221
2211,Condé-sur-Suippe,2,32,240200576,CC,22,206,3214
2212,Condren,2,32,200071785,CA,22,203,3220
2213,Connigis,2,32,200072031,CA,21,204,3209
2214,Contescourt,2,32,200071892,CA,23,215,3220
2215,Corbeny,2,32,240200592,CC,22,206,3214
2216,Corcy,2,32,200071991,CC,24,221,3221
2217,Coucy-le-Château-Auffrique,2,32,200071769,CC,22,220,3221
2218,Coucy-lès-Eppes,2,32,240200576,CC,22,206,3214
2219,Coucy-la-Ville,2,32,200071769,CC,22,220,3221
2220,Coulonges-Cohan,2,32,200072031,CA,21,205,3209
2221,Coupru,2,32,240200584,CC,21,204,3209
2222,Courbes,2,32,200071785,CA,22,218,3214
2223,Courboin,2,32,200072031,CA,21,204,3209
2224,Courcelles-sur-Vesle,2,32,240200501,CC,24,205,3221
2225,Courchamps,2,32,200072031,CA,21,221,3209
2226,Courmelles,2,32,240200477,CA,24,217,3221
2227,Courmont,2,32,200072031,CA,21,205,3209
2228,Courtemont-Varennes,2,32,200072031,CA,21,204,3209
2229,Courtrizy-et-Fussigny,2,32,240200576,CC,22,206,3214
2230,Couvrelles,2,32,240200501,CC,24,205,3221
2231,Couvron-et-Aumencourt,2,32,240200469,CC,22,211,3214
2232,Coyolles,2,32,200071991,CC,24,221,3221
2233,Cramaille,2,32,240200519,CC,24,221,3209
2234,Craonne,2,32,240200592,CC,22,206,3214
2235,Craonnelle,2,32,240200592,CC,22,206,3214
2236,Crécy-au-Mont,2,32,200071769,CC,22,220,3221
2237,Crécy-sur-Serre,2,32,240200469,CC,22,211,3214
2238,Crépy,2,32,200043495,CA,22,209,3214
2239,Crézancy,2,32,200072031,CA,21,204,3209
2240,Croix-Fonsomme,2,32,240200493,CC,23,201,3220
2241,La Croix-sur-Ourcq,2,32,200072031,CA,21,221,3209
2242,Crouttes-sur-Marne,2,32,240200584,CC,21,204,3209
2243,Crouy,2,32,240200477,CA,24,216,3221
2244,Crupilly,2,32,200071983,CC,25,207,3220
2245,Cuffies,2,32,240200477,CA,24,216,3221
2246,Cugny,2,32,200071892,CA,23,212,3220
2248,Cuirieux,2,32,240200469,CC,22,211,3214
2249,Cuiry-Housse,2,32,240200519,CC,24,221,3221
2250,Cuiry-lès-Chaudardes,2,32,240200592,CC,22,206,3214
2251,Cuiry-lès-Iviers,2,32,240200634,CC,25,219,3214
2252,Cuissy-et-Geny,2,32,240200592,CC,22,206,3214
2253,Cuisy-en-Almont,2,32,240200477,CA,24,216,3221
2254,Cutry,2,32,200071991,CC,24,220,3221
2255,Cys-la-Commune,2,32,240200501,CC,24,205,3221
2256,Dagny-Lambercy,2,32,240200634,CC,25,219,3214
2257,Dallon,2,32,200071892,CA,23,212,3220
2258,Dammard,2,32,200071991,CC,24,221,3221
2259,Dampleux,2,32,200071991,CC,24,221,3221
2260,Danizy,2,32,200071785,CA,22,218,3220
2261,Dercy,2,32,240200469,CC,22,211,3214
2262,Deuillet,2,32,200071785,CA,22,218,3220
2263,Dhuizel,2,32,240200501,CC,24,205,3221
2264,Dizy-le-Gros,2,32,240200634,CC,25,219,3214
2265,Dohis,2,32,240200634,CC,25,219,3214
2266,Dolignon,2,32,240200634,CC,25,219,3214
2267,Dommiers,2,32,200071991,CC,24,220,3221
2268,Domptin,2,32,240200584,CC,21,204,3209
2269,Dorengt,2,32,240200444,CC,25,207,3217
2270,Douchy,2,32,240200493,CC,23,213,3220
2271,Dravegny,2,32,200072031,CA,21,205,3209
2272,Droizy,2,32,240200519,CC,24,221,3221
2273,Dury,2,32,200071892,CA,23,212,3220
2274,Ébouleau,2,32,240200576,CC,22,206,3214
2275,Effry,2,32,240200600,CC,25,208,3217
2276,Englancourt,2,32,240200444,CC,25,219,3220
2277,Épagny,2,32,200071991,CC,24,220,3221
2278,Éparcy,2,32,240200600,CC,25,208,3217
2279,Épaux-Bézu,2,32,200072031,CA,21,202,3209
2280,Épieds,2,32,200072031,CA,21,202,3209
2281,L'Épine-aux-Bois,2,32,240200584,CC,21,204,3209
2282,Eppes,2,32,200043495,CA,22,210,3214
2283,Erlon,2,32,240200469,CC,22,211,3214
2284,Erloy,2,32,240200444,CC,25,219,3217
2286,Esquéhéries,2,32,240200444,CC,25,207,3217
2287,Essigny-le-Grand,2,32,200040426,CC,23,212,3220
2288,Essigny-le-Petit,2,32,200071892,CA,23,214,3220
2289,Essises,2,32,240200584,CC,21,204,3209
2290,Essômes-sur-Marne,2,32,200072031,CA,21,204,3209
2291,Estrées,2,32,240200493,CC,23,201,3220
2292,Étampes-sur-Marne,2,32,200072031,CA,21,202,3209
2293,Étaves-et-Bocquiaux,2,32,240200493,CC,23,201,3220
2294,Étouvelles,2,32,200043495,CA,22,210,3214
2295,Étréaupont,2,32,240200444,CC,25,219,3217
2296,Étreillers,2,32,240200493,CC,23,213,3220
2297,Étrépilly,2,32,200072031,CA,21,202,3209
2298,Étreux,2,32,200071983,CC,25,207,3220
2299,Évergnicourt,2,32,240200576,CC,22,206,3214
2302,Faverolles,2,32,200071991,CC,24,221,3221
2303,Fayet,2,32,200071892,CA,23,213,3220
2304,La Fère,2,32,200071785,CA,22,218,3220
2305,Fère-en-Tardenois,2,32,200072031,CA,21,205,3209
2306,La Ferté-Chevresis,2,32,200040426,CC,23,212,3214
2307,La Ferté-Milon,2,32,200071991,CC,24,221,3221
2308,Fesmy-le-Sart,2,32,240200444,CC,25,207,3217
2309,Festieux,2,32,200043495,CA,22,210,3214
2310,Fieulaine,2,32,200071892,CA,23,214,3220
2311,Filain,2,32,240200501,CC,24,205,3214
2312,La Flamengrie,2,32,240200444,CC,25,219,3217
2313,Flavigny-le-Grand-et-Beaurain,2,32,200071983,CC,25,207,3220
2315,Flavy-le-Martel,2,32,200071892,CA,23,212,3220
2316,Fleury,2,32,200071991,CC,24,221,3221
2317,Fluquières,2,32,240200493,CC,23,213,3220
2318,Folembray,2,32,200071769,CC,22,220,3221
2319,Fonsomme,2,32,200071892,CA,23,214,3220
2320,Fontaine-lès-Clercs,2,32,200071892,CA,23,212,3220
2321,Fontaine-lès-Vervins,2,32,240200444,CC,25,219,3217
2322,Fontaine-Notre-Dame,2,32,200071892,CA,23,214,3220
2323,Fontaine-Uterte,2,32,240200493,CC,23,201,3220
2324,Fontenelle,2,32,240200444,CC,25,219,3217
2326,Fontenoy,2,32,200071991,CC,24,220,3221
2327,Foreste,2,32,240200493,CC,23,213,3220
2328,Fossoy,2,32,200072031,CA,21,202,3209
2329,Fourdrain,2,32,200071785,CA,22,218,3214
2330,Francilly-Selency,2,32,240200493,CC,23,213,3220
2331,Franqueville,2,32,240200444,CC,25,211,3217
2332,Fresnes-en-Tardenois,2,32,200072031,CA,21,205,3209
2333,Fresnes-sous-Coucy,2,32,200071769,CC,22,220,3214
2334,Fresnoy-le-Grand,2,32,240200493,CC,23,201,3220
2335,Fressancourt,2,32,200071785,CA,22,218,3214
2336,Frières-Faillouël,2,32,200071785,CA,22,203,3220
2337,Froidestrées,2,32,240200444,CC,25,219,3217
2338,Froidmont-Cohartille,2,32,240200469,CC,22,211,3214
2339,Gandelu,2,32,200072031,CA,21,221,3209
2340,Gauchy,2,32,200071892,CA,23,215,3220
2341,Gercy,2,32,240200444,CC,25,219,3217
2342,Gergny,2,32,240200444,CC,25,219,3217
2343,Germaine,2,32,240200493,CC,23,213,3220
2345,Gibercourt,2,32,200040426,CC,23,212,3220
2346,Gizy,2,32,240200576,CC,22,206,3214
2347,Gland,2,32,200072031,CA,21,202,3209
2349,Goudelancourt-lès-Berrieux,2,32,240200592,CC,22,206,3214
2350,Goudelancourt-lès-Pierrepont,2,32,240200576,CC,22,206,3214
2351,Goussancourt,2,32,200072031,CA,21,205,3209
2352,Gouy,2,32,240200493,CC,23,201,3220
2353,Grandlup-et-Fay,2,32,240200469,CC,22,211,3214
2354,Grandrieux,2,32,240200634,CC,25,219,3214
2355,Gricourt,2,32,240200493,CC,23,213,3220
2356,Grisolles,2,32,200072031,CA,21,202,3209
2357,Gronard,2,32,240200444,CC,25,219,3217
2358,Grougis,2,32,200071983,CC,25,207,3220
2359,Grugies,2,32,200071892,CA,23,215,3220
2360,Villeneuve-sur-Aisne,2,32,240200576,CC,22,206,3214
2361,Guise,2,32,200071983,CC,25,207,3220
2362,Guivry,2,32,200071785,CA,22,203,3220
2363,Guny,2,32,200071769,CC,22,220,3221
2364,Guyencourt,2,32,240200576,CC,22,206,3214
2366,Hannapes,2,32,200071983,CC,25,207,3220
2367,Happencourt,2,32,200071892,CA,23,212,3220
2368,Haramont,2,32,200071991,CC,24,221,3221
2369,Harcigny,2,32,240200444,CC,25,219,3217
2370,Hargicourt,2,32,240200493,CC,23,201,3220
2371,Harly,2,32,200071892,CA,23,215,3220
2372,Hartennes-et-Taux,2,32,240200519,CC,24,221,3221
2373,Hary,2,32,240200444,CC,25,219,3217
2374,Lehaucourt,2,32,240200493,CC,23,201,3220
2375,Hautevesnes,2,32,200072031,CA,21,221,3209
2376,Hauteville,2,32,200071983,CC,25,207,3220
2377,Haution,2,32,240200444,CC,25,219,3220
2378,La Hérie,2,32,240200600,CC,25,208,3217
2379,Le Hérie-la-Viéville,2,32,240200444,CC,25,211,3220
2380,Hinacourt,2,32,200040426,CC,23,212,3220
2381,Hirson,2,32,240200600,CC,25,208,3217
2382,Holnon,2,32,240200493,CC,23,213,3220
2383,Homblières,2,32,200071892,CA,23,215,3220
2384,Houry,2,32,240200444,CC,25,219,3217
2385,Housset,2,32,240200444,CC,25,211,3220
2386,Iron,2,32,200071983,CC,25,207,3220
2387,Itancourt,2,32,200040426,CC,23,212,3220
2388,Iviers,2,32,240200600,CC,25,208,3214
2389,Jaulgonne,2,32,200072031,CA,21,204,3209
2390,Jeancourt,2,32,240200493,CC,23,213,3220
2391,Jeantes,2,32,240200600,CC,25,208,3217
2392,Joncourt,2,32,240200493,CC,23,201,3220
2393,Jouaignes,2,32,240200501,CC,24,205,3221
2395,Jumencourt,2,32,200071769,CC,22,220,3221
2396,Jumigny,2,32,240200592,CC,22,206,3214
2397,Jussy,2,32,200071892,CA,23,212,3220
2398,Juvigny,2,32,240200477,CA,24,216,3221
2399,Juvincourt-et-Damary,2,32,240200576,CC,22,206,3214
2400,Laffaux,2,32,240200501,CC,24,205,3221
2401,Laigny,2,32,240200444,CC,25,219,3217
2402,Lanchy,2,32,240200493,CC,23,213,3220
2403,Landifay-et-Bertaignemont,2,32,240200444,CC,25,211,3220
2404,Landouzy-la-Cour,2,32,240200444,CC,25,219,3217
2405,Landouzy-la-Ville,2,32,240200600,CC,25,208,3217
2406,Landricourt,2,32,200071769,CC,22,220,3221
2407,Laniscourt,2,32,200043495,CA,22,209,3214
2408,Laon,2,32,200043495,CA,22,297,3214
2409,Lappion,2,32,240200576,CC,22,206,3214
2410,Largny-sur-Automne,2,32,200071991,CC,24,221,3221
2411,Latilly,2,32,200072031,CA,21,221,3209
2412,Launoy,2,32,240200519,CC,24,221,3209
2413,Laval-en-Laonnois,2,32,200043495,CA,22,210,3214
2414,Lavaqueresse,2,32,200071983,CC,25,207,3220
2415,Laversine,2,32,200071991,CC,24,220,3221
2416,Lemé,2,32,240200444,CC,25,211,3217
2417,Lempire,2,32,240200493,CC,23,201,3220
2418,Lerzy,2,32,240200444,CC,25,219,3217
2419,Leschelle,2,32,240200444,CC,25,207,3217
2420,Lesdins,2,32,200071892,CA,23,214,3220
2421,Lesges,2,32,240200501,CC,24,205,3221
2422,Lesquielles-Saint-Germain,2,32,200071983,CC,25,207,3220
2423,Leuilly-sous-Coucy,2,32,200071769,CC,22,220,3221
2424,Leury,2,32,240200477,CA,24,216,3221
2425,Leuze,2,32,240200600,CC,25,208,3217
2426,Levergies,2,32,240200493,CC,23,201,3220
2427,Lhuys,2,32,240200501,CC,24,205,3221
2428,Licy-Clignon,2,32,200072031,CA,21,221,3209
2429,Lierval,2,32,200043495,CA,22,210,3214
2430,Liesse-Notre-Dame,2,32,240200576,CC,22,206,3214
2431,Liez,2,32,200071785,CA,22,218,3220
2432,Limé,2,32,240200501,CC,24,205,3221
2433,Lislet,2,32,240200634,CC,25,219,3214
2435,Logny-lès-Aubenton,2,32,240200600,CC,25,208,3217
2438,Longpont,2,32,200071991,CC,24,221,3221
2439,Les Septvallons,2,32,240200501,CC,24,205,3221
2440,Lor,2,32,240200576,CC,22,206,3214
2441,Louâtre,2,32,200071991,CC,24,221,3221
2442,Loupeigne,2,32,200072031,CA,21,205,3209
2443,Lucy-le-Bocage,2,32,240200584,CC,21,204,3209
2444,Lugny,2,32,240200444,CC,25,211,3214
2445,Luzoir,2,32,240200444,CC,25,219,3217
2446,Ly-Fontaine,2,32,200040426,CC,23,212,3220
2447,Maast-et-Violaine,2,32,240200519,CC,24,221,3221
2448,Mâchecourt,2,32,240200576,CC,22,206,3214
2449,Macogny,2,32,200071991,CC,24,221,3221
2450,Macquigny,2,32,200071983,CC,25,207,3220
2451,Magny-la-Fosse,2,32,240200493,CC,23,201,3220
2452,Maissemy,2,32,240200493,CC,23,213,3220
2453,Maizy,2,32,240200576,CC,22,206,3214
2454,La Malmaison,2,32,240200576,CC,22,206,3214
2455,Malzy,2,32,200071983,CC,25,207,3220
2456,Manicamp,2,32,200071785,CA,22,220,3220
2457,Marchais,2,32,240200576,CC,22,206,3214
2458,Dhuys et Morin-en-Brie,2,32,200072031,CA,21,204,3209
2459,Marcy,2,32,200071892,CA,23,214,3220
2460,Marcy-sous-Marle,2,32,240200469,CC,22,211,3214
2461,Marest-Dampcourt,2,32,200071785,CA,22,203,3220
2462,Mareuil-en-Dôle,2,32,200072031,CA,21,205,3209
2463,Marfontaine,2,32,240200444,CC,25,211,3214
2464,Margival,2,32,240200501,CC,24,205,3221
2465,Marigny-en-Orxois,2,32,240200584,CC,21,204,3209
2466,Marizy-Sainte-Geneviève,2,32,200071991,CC,24,221,3221
2467,Marizy-Saint-Mard,2,32,200071991,CC,24,221,3221
2468,Marle,2,32,240200469,CC,22,211,3214
2469,Marly-Gomont,2,32,200071983,CC,25,207,3220
2470,Martigny,2,32,240200600,CC,25,208,3217
2471,Martigny-Courpierre,2,32,200043495,CA,22,210,3214
2472,Mauregny-en-Haye,2,32,240200576,CC,22,206,3214
2473,Mayot,2,32,200071785,CA,22,218,3220
2474,Mennessis,2,32,200071785,CA,22,218,3220
2476,Mennevret,2,32,200071983,CC,25,207,3220
2477,Mercin-et-Vaux,2,32,240200477,CA,24,217,3221
2478,Merlieux-et-Fouquerolles,2,32,200071769,CC,22,209,3214
2480,Mesbrecourt-Richecourt,2,32,240200469,CC,22,211,3214
2481,Mesnil-Saint-Laurent,2,32,200071892,CA,23,215,3220
2482,Meurival,2,32,240200576,CC,22,206,3214
2483,Mézières-sur-Oise,2,32,200040426,CC,23,212,3220
2484,Mézy-Moulins,2,32,200072031,CA,21,204,3209
2485,Missy-aux-Bois,2,32,240200477,CA,24,217,3221
2486,Missy-lès-Pierrepont,2,32,240200576,CC,22,206,3214
2487,Missy-sur-Aisne,2,32,240200501,CC,24,205,3221
2488,Molain,2,32,200071983,CC,25,207,3220
2489,Molinchart,2,32,200043495,CA,22,209,3214
2490,Monampteuil,2,32,240200501,CC,24,205,3214
2491,Monceau-le-Neuf-et-Faucouzy,2,32,240200444,CC,25,211,3214
2492,Monceau-lès-Leups,2,32,200071785,CA,22,218,3214
2493,Monceau-le-Waast,2,32,240200469,CC,22,211,3214
2494,Monceau-sur-Oise,2,32,200071983,CC,25,207,3220
2495,Mondrepuis,2,32,240200600,CC,25,208,3217
2496,Monnes,2,32,200071991,CC,24,221,3221
2497,Mons-en-Laonnois,2,32,200043495,CA,22,209,3214
2498,Montaigu,2,32,240200576,CC,22,206,3214
2499,Montbavin,2,32,200071769,CC,22,209,3214
2500,Montbrehain,2,32,240200493,CC,23,201,3220
2501,Montchâlons,2,32,200043495,CA,22,210,3214
2502,Montcornet,2,32,240200634,CC,25,219,3214
2503,Mont-d'Origny,2,32,200040426,CC,23,212,3220
2504,Montescourt-Lizerolles,2,32,200071892,CA,23,212,3220
2505,Montfaucon,2,32,240200584,CC,21,204,3209
2506,Montgobert,2,32,200071991,CC,24,221,3221
2507,Montgru-Saint-Hilaire,2,32,240200519,CC,24,221,3209
2508,Monthenault,2,32,200043495,CA,22,210,3214
2509,Monthiers,2,32,200072031,CA,21,221,3209
2510,Monthurel,2,32,200072031,CA,21,204,3209
2511,Montigny-en-Arrouaise,2,32,240200493,CC,23,201,3220
2512,Montigny-l'Allier,2,32,200072031,CA,21,221,3209
2513,Montigny-le-Franc,2,32,240200469,CC,22,211,3214
2514,Montigny-Lengrain,2,32,200071991,CC,24,220,3221
2515,Montigny-lès-Condé,2,32,200072031,CA,21,204,3209
2516,Montigny-sous-Marle,2,32,240200469,CC,22,211,3214
2517,Montigny-sur-Crécy,2,32,240200469,CC,22,211,3214
2518,Montlevon,2,32,200072031,CA,21,204,3209
2519,Montloué,2,32,240200634,CC,25,219,3214
2520,Mont-Notre-Dame,2,32,240200501,CC,24,205,3221
2521,Montreuil-aux-Lions,2,32,240200584,CC,21,204,3209
2522,Mont-Saint-Jean,2,32,240200600,CC,25,208,3214
2523,Mont-Saint-Martin,2,32,240200501,CC,24,205,3221
2524,Mont-Saint-Père,2,32,200072031,CA,21,202,3209
2525,Morcourt,2,32,200071892,CA,23,214,3220
2526,Morgny-en-Thiérache,2,32,240200634,CC,25,219,3214
2527,Morsain,2,32,200071991,CC,24,220,3221
2528,Mortefontaine,2,32,200071991,CC,24,220,3221
2529,Mortiers,2,32,240200469,CC,22,211,3214
2530,Moulins,2,32,240200592,CC,22,206,3214
2531,Moussy-Verneuil,2,32,240200592,CC,22,206,3214
2532,Moÿ-de-l'Aisne,2,32,200040426,CC,23,212,3220
2533,Muret-et-Crouttes,2,32,240200519,CC,24,221,3221
2534,Muscourt,2,32,240200576,CC,22,206,3214
2535,Nampcelles-la-Cour,2,32,240200444,CC,25,219,3217
2536,Nampteuil-sous-Muret,2,32,240200519,CC,24,221,3221
2537,Nanteuil-la-Fosse,2,32,240200501,CC,24,205,3221
2538,Nanteuil-Notre-Dame,2,32,200072031,CA,21,205,3209
2539,Nauroy,2,32,240200493,CC,23,201,3220
2540,Nesles-la-Montagne,2,32,200072031,CA,21,202,3209
2541,Neufchâtel-sur-Aisne,2,32,240200576,CC,22,206,3214
2542,Neuflieux,2,32,200071785,CA,22,203,3220
2543,Neuilly-Saint-Front,2,32,200072031,CA,21,221,3209
2544,Neuve-Maison,2,32,240200600,CC,25,208,3217
2545,La Neuville-Bosmont,2,32,240200469,CC,22,211,3214
2546,La Neuville-en-Beine,2,32,200071785,CA,22,203,3220
2547,La Neuville-Housset,2,32,240200444,CC,25,211,3214
2548,La Neuville-lès-Dorengt,2,32,240200444,CC,25,207,3217
2549,Neuville-Saint-Amand,2,32,200071892,CA,23,215,3220
2550,Neuville-sur-Ailette,2,32,240200592,CC,22,206,3214
2551,Neuville-sur-Margival,2,32,240200501,CC,24,205,3221
2552,Neuvillette,2,32,200040426,CC,23,212,3220
2553,Nizy-le-Comte,2,32,240200576,CC,22,206,3214
2554,Nogentel,2,32,200072031,CA,21,204,3209
